aa8294adbc56   redis                                          0.25%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     208.6MiB / 2GiB     10.19%    86.7MB / 92.9MB   12.3kB / 90.1kB   165
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     162.7MiB / 1GiB     15.89%    171MB / 122MB     0B / 12.3kB       20
68e199316701   mysql_db                                       0.80%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.20%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     208.6MiB / 2GiB     10.19%    86.7MB / 92.9MB   12.3kB / 94.2kB   165
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            16.42%    162.7MiB / 1GiB     15.89%    173MB / 124MB     0B / 12.3kB       20
68e199316701   mysql_db                                       0.83%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.21%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   35.95%    166.1MiB / 2GiB     8.11%     88.1MB / 94.5MB   12.3kB / 94.2kB   165
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     162.7MiB / 1GiB     15.89%    174MB / 125MB     0B / 12.3kB       20
68e199316701   mysql_db                                       1.10%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.27%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     92.6MiB / 2GiB      4.52%     89MB / 95.5MB     12.3kB / 94.2kB   165
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     162.7MiB / 1GiB     15.89%    174MB / 125MB     0B / 12.3kB       20
68e199316701   mysql_db                                       0.82%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.22%     3.398MiB / 256MiB   1.33%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.04%     92.6MiB / 2GiB      4.52%     89MB / 95.5MB     12.3kB / 94.2kB   165
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            20.96%    164MiB / 1GiB       16.02%    177MB / 128MB     0B / 12.3kB       20
68e199316701   mysql_db                                       0.67%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.22%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   48.40%    117.6MiB / 2GiB     5.74%     92MB / 98.6MB     12.3kB / 98.3kB   165
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            48.25%    162.7MiB / 1GiB     15.89%    177MB / 128MB     0B / 12.3kB       20
68e199316701   mysql_db                                       0.84%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.23%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   285.80%   117.7MiB / 2GiB     5.75%     92.7MB / 99.3MB   12.3kB / 98.3kB   165
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     162.7MiB / 1GiB     15.89%    177MB / 128MB     0B / 12.3kB       20
68e199316701   mysql_db                                       0.90%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.22%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.03%     117.7MiB / 2GiB     5.75%     92.7MB / 99.3MB   12.3kB / 98.3kB   165
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            20.30%    164.7MiB / 1GiB     16.08%    178MB / 128MB     0B / 12.3kB       20
68e199316701   mysql_db                                       0.80%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.19%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   291.92%   142.9MiB / 2GiB     6.98%     92.8MB / 99.5MB   12.3kB / 102kB    165
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            32.94%    135.9MiB / 1GiB     13.27%    179MB / 130MB     0B / 12.3kB       20
68e199316701   mysql_db                                       0.46%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.13%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   290.45%   198.2MiB / 2GiB     9.68%     94MB / 101MB      12.3kB / 102kB    165
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            11.39%    138.5MiB / 1GiB     13.52%    179MB / 130MB     0B / 12.3kB       20
68e199316701   mysql_db                                       0.85%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.25%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   293.14%   203.3MiB / 2GiB     9.93%     94.1MB / 101MB    12.3kB / 102kB    165
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            22.89%    135MiB / 1GiB       13.18%    181MB / 131MB     0B / 12.3kB       20
68e199316701   mysql_db                                       0.63%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.17%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   296.29%   155.8MiB / 2GiB     7.61%     95.2MB / 102MB    12.3kB / 102kB    165
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     135MiB / 1GiB       13.18%    181MB / 131MB     0B / 12.3kB       20
68e199316701   mysql_db                                       0.94%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.24%     3.398MiB / 256MiB   1.33%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.03%     155.1MiB / 2GiB     7.57%     95.4MB / 103MB    12.3kB / 102kB    165
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     135MiB / 1GiB       13.18%    181MB / 131MB     0B / 12.3kB       20
68e199316701   mysql_db                                       0.83%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.22%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     155MiB / 2GiB       7.57%     95.4MB / 103MB    12.3kB / 106kB    165
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            40.57%    136MiB / 1GiB       13.28%    181MB / 132MB     0B / 12.3kB       20
68e199316701   mysql_db                                       0.68%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.25%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   292.38%   161.4MiB / 2GiB     7.88%     95.6MB / 103MB    12.3kB / 106kB    165
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            12.45%    136.9MiB / 1GiB     13.37%    182MB / 132MB     0B / 12.3kB       20
68e199316701   mysql_db                                       1.03%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.23%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   296.32%   155.5MiB / 2GiB     7.59%     96.6MB / 104MB    12.3kB / 106kB    165
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            24.64%    139.4MiB / 1GiB     13.61%    183MB / 133MB     0B / 12.3kB       20
68e199316701   mysql_db                                       0.82%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.19%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   291.33%   191.4MiB / 2GiB     9.34%     97.4MB / 105MB    12.3kB / 106kB    165
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            18.73%    139.3MiB / 1GiB     13.60%    184MB / 134MB     0B / 12.3kB       20
68e199316701   mysql_db                                       0.64%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.17%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   292.14%   202.6MiB / 2GiB     9.89%     98.2MB / 106MB    12.3kB / 106kB    165
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     135MiB / 1GiB       13.19%    185MB / 134MB     0B / 12.3kB       20
68e199316701   mysql_db                                       1.00%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.23%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     190.3MiB / 2GiB     9.29%     98.8MB / 106MB    12.3kB / 106kB    165
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            20.11%    135MiB / 1GiB       13.19%    185MB / 135MB     0B / 12.3kB       20
68e199316701   mysql_db                                       0.65%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.19%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     189.5MiB / 2GiB     9.25%     98.8MB / 106MB    12.3kB / 115kB    165
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            24.32%    117MiB / 1GiB       11.42%    187MB / 137MB     0B / 12.3kB       20
68e199316701   mysql_db                                       0.71%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.23%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   291.72%   211.1MiB / 2GiB     10.31%    101MB / 109MB     12.3kB / 115kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            21.74%    117MiB / 1GiB       11.42%    189MB / 138MB     0B / 12.3kB       20
68e199316701   mysql_db                                       0.51%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.14%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   294.34%   218.3MiB / 2GiB     10.66%    102MB / 110MB     12.3kB / 115kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     117MiB / 1GiB       11.42%    189MB / 138MB     0B / 12.3kB       20
68e199316701   mysql_db                                       1.09%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.28%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     160.4MiB / 2GiB     7.83%     103MB / 110MB     12.3kB / 115kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     117MiB / 1GiB       11.42%    189MB / 138MB     0B / 12.3kB       20
68e199316701   mysql_db                                       1.04%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.26%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     160.1MiB / 2GiB     7.82%     103MB / 110MB     12.3kB / 119kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            6.46%     117.3MiB / 1GiB     11.46%    190MB / 140MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.80%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.23%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   92.56%    152.5MiB / 2GiB     7.45%     104MB / 112MB     12.3kB / 119kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            24.80%    118.9MiB / 1GiB     11.61%    191MB / 140MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.76%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.26%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   290.23%   156.3MiB / 2GiB     7.63%     105MB / 112MB     12.3kB / 119kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            18.89%    120.1MiB / 1GiB     11.73%    191MB / 141MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.53%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.16%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   289.47%   158.9MiB / 2GiB     7.76%     105MB / 113MB     12.3kB / 119kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            33.80%    108.8MiB / 1GiB     10.62%    192MB / 142MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.85%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.23%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     163.3MiB / 2GiB     7.98%     106MB / 114MB     12.3kB / 119kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     108.8MiB / 1GiB     10.62%    192MB / 142MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.95%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.24%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     163.1MiB / 2GiB     7.97%     106MB / 114MB     12.3kB / 119kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     108.8MiB / 1GiB     10.62%    192MB / 142MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.82%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.20%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     163.1MiB / 2GiB     7.97%     106MB / 114MB     12.3kB / 123kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     108.8MiB / 1GiB     10.62%    192MB / 142MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.70%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.17%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   61.65%    164.1MiB / 2GiB     8.01%     106MB / 114MB     12.3kB / 123kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            22.13%    109.1MiB / 1GiB     10.66%    193MB / 143MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.62%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.28%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   272.97%   150.3MiB / 2GiB     7.34%     107MB / 115MB     12.3kB / 123kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            26.72%    108.9MiB / 1GiB     10.63%    194MB / 144MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.83%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.22%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   292.17%   83.4MiB / 2GiB      4.07%     108MB / 116MB     12.3kB / 123kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     108.8MiB / 1GiB     10.62%    195MB / 144MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.89%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.17%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     83MiB / 2GiB        4.05%     109MB / 117MB     12.3kB / 123kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            34.40%    109.6MiB / 1GiB     10.71%    196MB / 146MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.71%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.14%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   186.95%   91.2MiB / 2GiB      4.45%     109MB / 117MB     12.3kB / 123kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            16.22%    110.6MiB / 1GiB     10.80%    197MB / 146MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.91%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.21%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   292.03%   105.2MiB / 2GiB     5.14%     111MB / 119MB     12.3kB / 127kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            57.96%    93.67MiB / 1GiB     9.15%     199MB / 148MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.88%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.21%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   41.79%    98.2MiB / 2GiB      4.79%     113MB / 121MB     12.3kB / 127kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     93.66MiB / 1GiB     9.15%     200MB / 149MB     0B / 12.3kB       22
68e199316701   mysql_db                                       1.00%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.25%     3.398MiB / 256MiB   1.33%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.94%     98.4MiB / 2GiB      4.80%     114MB / 122MB     12.3kB / 127kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            19.37%    93.66MiB / 1GiB     9.15%     202MB / 150MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.78%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.17%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   38.99%    102.9MiB / 2GiB     5.02%     114MB / 123MB     12.3kB / 127kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            39.40%    81.75MiB / 1GiB     7.98%     202MB / 151MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.57%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.16%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   292.56%   109.7MiB / 2GiB     5.35%     115MB / 124MB     12.3kB / 131kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            60.67%    81.35MiB / 1GiB     7.94%     204MB / 152MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.64%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.14%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   291.80%   124.4MiB / 2GiB     6.07%     116MB / 125MB     12.3kB / 131kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            1.43%     81.54MiB / 1GiB     7.96%     205MB / 153MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.81%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.20%     3.152MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   296.01%   157.9MiB / 2GiB     7.71%     118MB / 126MB     12.3kB / 131kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            7.11%     83.01MiB / 1GiB     8.11%     205MB / 153MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.59%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.20%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   298.67%   163.4MiB / 2GiB     7.98%     118MB / 126MB     12.3kB / 131kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            14.55%    83.97MiB / 1GiB     8.20%     205MB / 154MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.63%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.18%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   299.72%   181.9MiB / 2GiB     8.88%     118MB / 127MB     12.3kB / 131kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            17.37%    85.58MiB / 1GiB     8.36%     206MB / 154MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.44%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.13%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
